TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,TotalAmount,PurchaseDate,PaymentMode
T100179,C1573,Female,36,Surat,Groceries,7,162.39,1136.73,2025-04-01,Card
T100989,C1179,Female,41,Ahmedabad,Sports,3,546.1,1638.3,2025-12-12,Cash
T101178,C1346,O,41,Surat,Fashion,6,4087.84,24527.04,31-12-25,Wallet
T100186,C1323,O,40,Pune,Fashion,7,3016.97,21118.79,2025-10-07,wallet
T100632,C1338,Female,twenty,Mumbai,Beauty,4,2349.75,9399.0,2025-06-07,UPI
T100783,C1455,Male,19,Delhi,Groceries,3,889.34,2668.02,15/01/2025,Wallet
T101890,C1475,Other,35,Ahmedabad,Beauty,1,3083.17,3083.17,2025-11-03,UPI 
T101022,C1528,Other,61,Mumbai,None,4,4949.02,19796.08,2025-11-27,Cash
T100760,C1022,Male,28,Rajkot,Electronics,5,4500.7,22503.5,2025-06-18,UPI
T100537,C1094,N/A,,Surat,Furniture,7,-250.5,22522.92,2025-08-20,UPI
T101275,C1487,Male,49,Indore,Fashion,5,1320.4,6602.0,2025-09-04,UPI
T101283,C1437,Female,19,Mumbai,Furniture,4,2154.28,8617.12,2025-05-09,Wallet
T101726,C1348,Male,20,Indore,Beauty,4,278.75,1115.0,2025-01-14,Card
T100605,C1002,Other,62,Mumbai,Sports,2,null,1985.2,2025-04-13,Wallet
T101894,,Male,47,Ahmedabad,Groceries,7,3791.38,26539.66,,UPI
T101215,C1146,Male,32,Mumbai,Electronics,-5,4686.44,N/A,2025-08-16,UPI
T100244,C1511,Male,47,Mumbai,Fashion,4,722.32,2889.28,2025-12-24,UPI
T100933,C1489,Male,38,Indore,Electronics,6,2403.62,14421.72,2025-12-19,UPI
T101928,C1333,Male,61,Pune,Groceries,1,730.66,730.66,2025-08-13,Card
T100840,C1297,O,21,vadodara,Groceries,3,3919.44,11758.32,2025-01-08,Cash
T101827,C1249,Female,60,Mumbai,Groceries,3,809.42,2428.26,2025-06-12,Card
T100248,C1084,Female,49,Vadodara,ELECTRONICS,6,4512.94,27077.64,2025-01-31,UPI
T101323,C1490,Male,55,Rajkot,Furniture,1,2193.38,2193.38,2025-01-30,Cash
T101462,C1370,Other,31,Vadodara,Fashion,7,4487.9,31415.3,2025-02-02,Cash
T101086,C1038,Male,62,Surat,Fashion,5,2265.76,11328.8,2025-10-19,Card
T101329,C1004,Other,67,Surat,Furniture,4,1380.72,5522.88,2025-04-16,Cash
T100384,C1594,Other,38,Rajkot,Beauty,7,3956.96,27698.72,2025-12-25,Card
T101244,C1340,Other,21,Ahmedabad,Beauty,5,431.83,2159.15,2025-10-29,UPI
T100361,C1198,Male,38,Indore,Sports,1,3265.77,3265.77,2025-04-02,Wallet
T101076,C1460,Female,30, VADODARA,Furniture,7,3769.56,26386.92,2025-08-31,UPI
T100988,C1235,Male,28,Delhi,Groceries,7,432.02,3024.14,2025-07-11,Cash
T101988,C1312,Other,52,Pune,Furniture,2,2936.33,5872.66,2025-02-18,Card
T101610,C1182,Other,None,Delhi,Beauty,1,4736.58,4736.58,2025-12-19,UPI
T101143,C1381,Male,51,Rajkot,Furniture,7,503.44,3524.08,2025-03-17,Wallet
T100144,C1472,Female,50,Indore,Furniture,6,3250.91,19505.46,2025-02-08,Card
T101561,C1484,Other,61,Pune,Furniture,2,3266.32,6532.64,2025-07-07,Card
T101334,C1366,Other,27,Jaipur,Furniture,4,1918.25,7673.0,2025-06-26,UPI
T100829,C1508,Female,45,Mumbai,Fashion,4,3799.55,15198.2,not-a-date,Cash
T100635,C1499,Male,19,Indore,Beauty,7,2889.9,20229.3,2025-06-20,Card
T100901,C1161,Other,35,Jaipur,Groceries,4,1290.55,unknown,2025-05-27,UPI
T101035,C1425,Female,52,Mumbai,Groceries,2,3644.24,7288.48,2025-01-11,UPI
T100275,C1468,Male,46,N/A,Fashion,7,548.39,3838.73,2025-09-15,Wallet
T100516,C1200,Male,66,Mumbai,Furniture,1,1603.65,1603.65,2025-10-26,Card
T101556,C1161,Other,32,Ahmedabad,Electronics,3,610.4,1831.2,2025-11-04,Card
T101484,C1299,Male,69,Jaipur,Beauty,6,347.86,2087.16,2025-05-04,Wallet
T101196,C1364,Other,29,?,Sports,6,1027.33,6163.98,2025-07-26,UPI
T100261,C1590,Other,67,Nashik,Fashion,3,1945.39,5836.17,2025-03-11,Card
T100590,C1030,Other,18,Vadodara,Electronics,2,4335.9,8671.8,2025-11-08,cash
T100269,C1145,Other,40,Nashik,Groceries,2,2233.51,4467.02,2025-12-19,UPI
T100888,C1370,MALE,41,Indore,Fashion,2,4420.79,8841.58,N/A,Card
T100877,C1537,Other,26,Rajkot,Furniture,6,1983.48,11900.88,2025-06-19,Wallet
T100470,C1387,Male,67,Mumbai,Furniture,1,57.24,57.24,2025-05-02,UPI
T100761,C1426,Other,?,Ahmedabad,N/A,2,4236.71,8473.42,2025-02-25,Card
T100940,C1100,Other,36,Jaipur,Electronics,1,3855.86,3855.86,2025-09-06,Cash
T100849,C1200,Female,58,Indore,Furniture,4,4085.19,16340.76,2025-01-03,Card
T101399,C1445,Other,49,Pune,Furniture,1,4171.46,4171.46,2025-04-06,UPI
T101785,C1434,Other,38,Surat,Fashion,3,4848.2,14544.6,2025-12-06,Card
T101210,C1443,Male,18,Surat,Fashion,N/A,2909.16,5818.32,2025-07-27,Wallet
T101284,C1016,Female,27,Nashik,Beauty,6,2381.19,14287.14,2025-05-03,e-wallet
T100081,C1004,other,62,Nashik,Furniture,7,free,6272.84,2025-06-30,Card
T100815,C1007,Male,45,Surat,Sports,7,4278.24,29947.68,2025-03-07,Wallet
T100466,C1102,Male,53,Pune,Fashion,2,3624.43,7248.86,2025-02-13,Card
T100707,C1325, M ,52,None,Fashion,5,3166.22,15831.1,2025-03-01,Cash
T100887,C1592,Female,42,Mumbai,Groceries,7,4281.23,29968.61,2025-11-23,UPI
T101948,C1599,Male,0,,ELECTRONICS,3,3663.96,10991.88,2025-05-05,Card
T100489,C1188,Other,40,Vadodara,Sports,2,562.58,1125.16,2025-09-23,UPI
T101731,C1575,Other,47,Pune,Electronics,3,593.58,1780.74,2025-09-11,UPI
T100767,C1058,N/A,20,Nashik,Groceries,4,102.13,408.52,2025-04-22,Wallet
T101985,C1041,Male,49,?,Groceries,7,3132.56,21927.92,2025-02-05,Card
T101656,C1007,Female,35,Delhi NCR,Fashion,6,4755.54,28533.24,2025-10-22,Cash
T101029,C1034,Female,40,Rajkot,Sports,3,785.59,2356.77,2025-09-08,Wallet
T101444,C1472,Other,58,Vadodara,Beauty,7,2401.38,16809.66,2025-02-23,Cash
T101259,C1112,Other,37,Pune,Electronics,3,4789.07,14367.21,2025-09-15,UPI
T100333,C1475,Male,70,Surat,Groceries,5,1720.08,8600.4,2025-03-23,UPI
T101018,C1579,Male,22,Mumbai,Furniture,6,2503.27,15019.62,2025-01-06,Cash
T100254,C1030,Female,38,null,fashion,2,2946.88,0,2025-12-31,Wallet
T101338,C1424,Female,57,Vadodara,Groceries,6,4849.57,29097.42,2025-07-04,UPI
T101359,C1345,Female,30,Nashik,Electronics,5,970.91,4854.55,2025-09-04,Wallet
T101707,C1238,Other,67,Indore,Beauty,2,2946.05,5892.1,2025-02-18,Wallet
T100004,C1323,Male,45,Pune,Electronics,7,3983.22,27882.54,2025-07-04,Card
T100436,C1192,Male,30,Mumbai, Electronics ,1,4388.65,4388.65,2025-04-27,Card
T100075,C1516,Female,54,Indore,Fashion,None,1761.14,5283.42,2025-12-05,Wallet
T100894,C1415,Other,55,Delhi,ELECTRONICS,2,2816.42,5632.84,2025-07-27,Card
T100122,C1378,Other,56,Surat,Fashion,4,1954.52,7818.08,2025-01-22,Card
T100676,C1169,Male,25,Jaipur,Sports,5,399.98,1999.9,2025-12-19,wallet
T101017,C1224,m,31,Surat,Groceries,4,3531.54,14126.16,,Card
T100833,C1563,Other,66,Pune,Furniture,7,2671.68,18701.76,2025-03-10,Cash
T100752,C1123,Female,36,Pune,Fashion,6,1404.34,8426.04,2025-07-06,Card
T100178,C1313,FEMALE,57,Indore,Fashion,4,486.82,1947.28,2025-12-28,Cash
T101735,C1581,Male,28,Surat,Groceries,7,3688.21,25817.47,2025-04-19,Wallet
T101165,C1139,Other,27,Ahmedabad,ELECTRONICS,7,2810.37,19672.59,2025-01-12,UPI
T101475,C1600,Other,57,Mumbai,grocery,2,3662.31,7324.62,2025-08-07,UPI
T100543,C1284,Male,23,Jaipur,fashion,7,3042.86,21300.02,2025-04-12,Card
T101639,C1235,Other,31,Ahmedabad,Furniture,5,1108.9,5544.5,2025-09-03,Wallet
T101001,C1492,Male,46,Mumbai,Furniture,4,3004.95,12019.8,2025-07-23,Card
T101751,C1539,Female,48,Delhi NCR,Fashion,6,1456.93,8741.58,2025-08-10,Cash
T101531,C1363,Other,58,Ahmedabad,null,7,788.38,5518.66,2025-07-13,UPI
T101775,C1077,Female,?,Pune,grocery,7,4736.25,33153.75,2025-09-16,Card
T101357,C1141,Other,66,Vadodara,Fashion,4,3231.8,12927.2,2025-02-11,UPI
T100729,C1147,Other,20,Rajkot,Fashion,2,1394.14,2788.28,2025-08-12,Wallet
T101390,C1287,Other,22,Indore,Beauty,6,3572.56,21435.36,2025-03-25,Wallet
T101832,C1266,Other,63,Ahmedabad,Furniture,6,2152.23,12913.38,null,Wallet
T100657,C1491,Other,69,None,Beauty,3,4955.66,14866.98,2025-07-02,UPI
T101999,C1257,Female,19,mumbai,Sports,1,-250.5,2602.96,2025-06-27,Wallet
T101533,C1341,Female,33,Surat,,3,985.82,2957.46,2025-12-18,Card
T100978,C1449,Female,39,Indore,Fashion,6,1411.98,8471.88,2025-08-01,Card
T100813,C1483,Other,55,Vadodara,Sports,3,2229.57,6688.71,2025-10-28,Wallet
T101950,C1395,Female,54,Pune,Beauty,4,1456.22,5824.88,2025-10-06,Card
T100565,C1516,Other,None,Vadodara,Furniture,3,828.78,2486.34,2025-09-07,Wallet
T100637,C1537,Female,36,Delhi,Fashion,3,210.51,631.53,2025-04-03,UPI
T101095,C1378,Female,61,Surat,Beauty,4,587.86,2351.44,2025-02-11, UpI
T101103,C1512,Other,50,Rajkot,Groceries,-2,653.75,2615.0,2025-02-14,Wallet
T101786,C1600,Female,68,Nashik,Furniture,7,4708.19,32957.33,2025-05-17,UPI 
T101231,C1159,N/A,35,Jaipur,Groceries,2,2905.87,5811.74,2025-01-25,Cash
T100440,C1528,Other,31,Jaipur,Electronics,2,3162.5,6325.0,2025-07-29,Cash
T101569,C1552,Male,19,Vadodara,Fashion,4,3116.76,12467.04,2025-03-12,Cash
T100548,C1474,Female,21,Pune,Groceries,7,3706.24,25943.68,2025-07-19,Cash
T100378,C1348,Female,67,Mumbai,Beauty,-2,361.79,723.58,2025-12-24,UPI
T101062,C1242,Male,19,Mumbai,Fashion,2,4185.99,8371.98,2025-12-15,Wallet
T100146,C1482,N/A,37,Surat,Beauty,5,381.22,1906.1,2025-11-01,Card
T100479,None,Other,27,Rajkot, Electronics ,4,749.45,2997.8,2025-10-16,Wallet
T101766,C1599,Male,67,Mumbai,Sports,2,4628.48,9256.96,01-25-2025,UPI
T101976,C1431,Male,42,Vadodara,Beauty,1,2926.47,2926.47,2025-03-06,UPI
T100273,C1159,female,57,Ahmedabad,Electronics,1,1811.44,1811.44,2025-09-03,Wallet
T100613,C1015,O,59,Rajkot,N/A,7,2500.95,17506.65,2025-09-30,Wallet
T100140,C1429,Other,60,Rajkot,Furniture,5,3577.72,17888.6,2025-05-19,Card
T101236,C1020,Male,19,Ahmedabad,Groceries,1,1037.05,1037.05,2025-03-05,UPI
T100059,C1245,Male,62,Jaipur,Groceries,3,756.46,2269.38,2025-05-01,Wallet
T100006,C1018,Female,40,Indore,Groceries,2,3256.36,6512.72,2025-07-20,Card
T101426,C1302,Other,31,Surat,Furniture,2,4373.12,8746.24,2025-02-16,Wallet
T100431,C1249,Male,59,Mumbai,Electronics,4,2214.59,8858.36,2025-07-05,Cash
T100322,C1159,Male,28,Nashik,Furniture,6,402.88,2417.28,2025-07-12,UPI
T100599,C1576,Male,null,Mumbai,Fashion,7,767.74,5374.18,2025-03-23,Card
T101207,C1170,Other,43,Pune,Electronics,5,2607.2,?,2025-10-28,Wallet
T101080,C1599,Female,41,Pune,Sports,5,2232.09,11160.45,2025-10-10,Card
T100514,C1426,Female,22,Vadodara,Furniture,7,1883.67,13185.69,2025-02-28,Wallet
T101605,C1438,Other,50,Ahmedabad,Furniture,3,2959.01,8877.03,2025-03-21,UPI
T100038,C1359,Other,41,Pune,Fashion,3,1700.1,5100.3,2025-09-15,UPI
T101678,C1210,Other,38,Mumbai,Beauty,4,674.35,2697.4,2025-08-07,UPI
T101117,C1356,Other,22,mumbai,Electronics,5,446.23,2231.15,2025-02-28,Card
T101483,C1074,Other,19,Vadodara,Beauty,3,1068.8,3206.4,2025-10-29,UPI
T101446,C1433,Other,27,Delhi,Sports,6,3566.83,21400.98,2025-05-21,Cash
T101392,C1253,Other,31,Mumbai,Groceries,5,1089.77,5448.85,2025-10-01,Wallet
T101090,C1520,Other,68,Surat,?,6,free,21175.56,2025-01-05,Card
T100024,C1069,Female,22,Ahmedabad,electronics,1,3763.94,3763.94,2025-01-31,UPI
T100279,C1355,Male,30,None,Furniture,6,1530.3,9181.8,2025-06-13,e-wallet
T101116,C1072, M ,56,Mumbai,Fashion,5,3612.34,18061.7,2025-12-17,Card
T101753,C1414,Other,24,Surat,Fashion,6,2770.15,16620.9,2025-01-30,UPI
T100321,C1534,Female,44,Ahmedabad,Furniture,3,1038.05,3114.15,2025-11-23,Card
T101772,C1565,Female,47,Mumbai,Groceries,5,393.96,1969.8,2025-05-04,Wallet
T101135,C1122,Other,24,Pune,Beauty,3,2752.61,8257.83,2025-11-19,Cash
T100194,C1302,Female,63,Delhi,Electronics,2,3408.85,6817.7,2025-01-20,UPI
T101248,C1066,Female,61,Surat,Fashion,2,1716.62,wrong,2025-09-07,UPI
T100312,C1239,Female,65,Delhi,Groceries,1,2028.57,2028.57,2025-07-22,Cash
T101619,C1202,Female,26,Surat,Electronics,-5,1778.45,10670.7,2025-12-21,Cash
T100459,C1402,Other,55,Nashik,Sports,7,2633.44,18434.08,2025-10-26,UPI
T101708,C1387,Female,41,Jaipur,Beauty,4,4926.47,19705.88,2025-02-13,Wallet
T100073,C1057,Other,39,Jaipur,Electronics,3,1010.32,3030.96,2025-06-29,UPI
T101066,C1069,Female,47,Indore,grocery,2,2785.59,5571.18,2025-06-02,UPI
T100195,C1011,Male,64,vadodara, Electronics ,5,4679.71,23398.55,2025-07-02,Wallet
T100878,C1528,Other,36,Indore,Sports,3,4240.3,12720.9,2025-11-26,Cash
T100793,C1535,Other,unknown,Jaipur,Groceries,7,2768.9,19382.3,2025-06-10,unknown
T100074,C1343,Male,34,Jaipur,Beauty,5,1578.15,7890.75,2025-07-28,Cash
T100641,C1057,Female,63,Delhi,Beauty,5,2903.64,14518.2,2025-04-02,Wallet
T100545,C1255,Female,55,Rajkot,Sports,7,269.32,1885.24,2025-01-11,Wallet
T100847,C1399,Female,56,Jaipur,Fashion,7,1949.18,13644.26,2025-03-08,UPI 
T100520,C1356,Other,25,Mumbai,Sports,-2,736.52,4419.12,2025-05-20,Cash
T100932,C1188,Other,56,Mumbai,Furniture,4,2514.19,10056.76,2025-12-06,Card
T100177,C1113,Other,39,Vadodara,Beauty,7,473.34,3313.38,2025-02-24,Cash
T100685,C1011,Male,33,Pune,Electronics,2,4979.36,9958.72,2025-08-02,Card
T101204,C1146,Other,40,Mumbai,Sports,1,1017.78,1017.78,2025-07-31,UPI
T101822,C1461,O,26,Nashik,Groceries,1,3809.6,3809.6,2025-05-08,Cash
T100828,C1485,Male,N/A,Vadodara,Groceries,7,4932.52,34527.64,2025-10-02,CASH
T100500,C1367,Female,24,Indore,Furniture,3,4995.59,14986.77,2025-06-26,Cash
T100742,C1316,Female,63,Rajkot,Furniture,2,599.13,1198.26,2025-01-19,Card
T101812,C1479,Female,62,Nashik,Furniture,3,128.89,386.67,2025-02-17,Card
T100228,C1495,Other,57,Jaipur,Electronics,5,2514.25,12571.25,2025-12-29,Wallet
T100734,C1343,Other,52,Vadodara,Electronics,3,2706.07,N/A,2025-09-03,Cash
T100566,C1472,Other,61,Rajkot,Furniture,4,2350.62,9402.48,None,UPI
T101781,C1561,Male,42,Vadodara,Electronics,4,2756.4,11025.6,2025-11-29,UPI
T101939,C1430,Other,39,Delhi,Sports,2,507.64,1015.28,2025-03-17,Cash
T101201,C1381, M ,58,Indore,Sports,2,2746.89,5493.78,2025-10-17,UPI
T100718,C1398,Other,24,Delhi,Groceries,3,3668.99,?,2025-02-19,CARD
T100141,C1258,Other,43,Nashik,Beauty,5,2308.16,11540.8,2025-04-12,UPI
T101815,C1464,Male,44,Indore,Groceries,7,None,19649.91,N/A,Wallet
T101949,C1226,Female,23,Pune,Furniture,7,-250.5,10094.77,2025-08-20,Card
T100280,C1520,Male,43,Mumbai,Furniture,1,4941.98,4941.98,2025-11-23,Cash
T100374,C1521,Female,60,Rajkot,Electronics,7,2498.36,17488.52,2025-07-13,Cash
T101840,C1315,female,44,Delhi,Sports,6,2055.25,12331.5,2025-08-09,UPI
T101502,C1470,Female,68,Nashik,Electronics,3,414.99,1244.97,2025-10-01,UPI
T100315,C1415,Other,67,Rajkot,Furniture,2,3861.16,7722.32,2025-11-11,Card
T100293,C1404,Male,57,Surat,Beauty,5,376.15,1880.75,2025-09-10,UPI
T100925,C1286,Female,62,Jaipur,Fashion,0,1699.11,3398.22,N/A,UPI
,C1424,Male,38,NA,Fashion,4,2109.15,8436.6,2025-10-28,UPI
T101927,C1347,Other,37,Surat,Groceries,5,1571.93,7859.65,2025-06-21,UPI
T100820,C1109,Male,31,Nashik,Furniture,4,1189.94,4759.76,2025-03-17,UPI
T100173,C1503,Male,44,Nashik,Fashion,3,3322.94,9968.82,2025-08-25,Wallet
T101745,C1119,Male,20,Mumbai,,1,1516.47,1516.47,2025-01-23,Card
T100749,C1334,Other,26,Surat,Beauty,3,1807.92,5423.76,2025-10-28,Card
T100163,C1460,Male,twenty,Rajkot,Furniture,2,444.65,889.3,2025-09-04,Card
T100445,C1546,Male,69,Mumbai,Groceries,1,3840.21,3840.21,2025-02-12,Cash
T101301,C1040,Other,26,Delhi,Sports,3,721.27,2163.81,2025-03-16, UpI
T101432,C1337,Other,41,Indore,Groceries,4,3583.45,14333.8,2025-12-16,Cash
T100082,C1260,Male,unknown,delhi,Sports,1,1302.75,1302.75,2025-12-31,Wallet
T101253,C1348,FEMALE,59,Delhi,Sports,6,3625.95,N/A,2025-02-11,UPI
T100375,C1497,Female,25,Vadodara,Groceries ,4,2589.04,10356.16,2025-01-02,Card
T100708,C1028,Other,35,Surat,Furniture,7,2180.2,15261.4,2025-07-15,Wallet
T100660,C1196,Other,64,Ahmedabad,beauty ,6,3363.93,20183.58,2025-12-10,Wallet
T100347,C1278,Other,53,Ahmedabad,Groceries,4,756.22,3024.88,01-25-2025,Wallet
T100174,C1433,Other,68,Delhi,Electronics,2,4145.3,8290.6,N/A,Card
T100429,C1523,Other,38,Nashik,Sports,3,2611.68,7835.04,31-12-25,Cash
T101732,C1098,Female,18,Mumbai,Electronics,3,761.39,2284.17,2025-10-17,Wallet
T100155,C1558,Male,56,Delhi,Groceries,1,4166.43,4166.43,2025-12-28,Wallet
T100477,C1417,Male,19,Indore,Electronics,2,4497.98,8995.96,2025-10-16,UPI
T100968,C1472,Male,57,Jaipur,Furniture,3,4478.73,13436.19,2025-03-17,UPI
T101044,C1217,Other,70,Delhi,Furniture,5,4719.73,23598.65,2025-05-08,Card
T101147,C1053,Male,51,Vadodara,Sports,1,3750.83,3750.83,2025-03-11,Cash
T100529,C1039,Female,29,Jaipur,Groceries,1,570.36,570.36,2025-09-12,UPI 
T100103,C1316,Other,53,Pune,Electronics,5,55.76,278.8,2025-05-12,Cash
T101027,C1533,Other,19,Vadodara,,7,2026.99,14188.93,2025-11-19,Cash
T101537,C1135,Other,36,Jaipur,Groceries,4,942.78,3771.12,2025-08-27,Wallet
T100842,C1571,Other,,Vadodara,Electronics,2,3423.56,6847.12,01-25-2025,UPI
T101715,C1376,Male,32, VADODARA,Fashion,2,919.18,1838.36,NA,Cash
T101004,C1377,Male,48,Mumbai,Beauty,7,4312.94,30190.58,2025-07-19,Card
T100032,C1505,Other,55,Ahmedabad,Fashion,6,749.48,4496.88,2025-04-23,Card
T101542,C1335,Male,36,Pune,Electronics,7,2690.48,18833.36,2025-04-03,Card
T100757,C1546,Female,67,Delhi,Groceries,3,2240.81,6722.43,2025-05-30,UPI
T101150,C1173,Female,40,Nashik,Fashion,2,3655.36,7310.72,2025-10-19,Wallet
T101148,C1581,Male,?,Nashik,Sports,4,4044.77,16179.08,2025-01-22,e-wallet
T101875,C1145,Other,18,Jaipur,Fashion,7,1905.1,13335.7,2025-09-11,Wallet
T101303,C1543,Other,26,Indore,Beauty,null,4844.83,9689.66,2025-05-21,Cash
T100964,C1579,Male,56,Delhi,Sports,5,3470.63,NA,NA,UPI
T100071,C1052,Other,59,Indore,Beauty,7,2534.06,17738.42,2025-10-31,Wallet
T101263,C1137,Female,27,Mumbai,Furniture,1,3083.25,3083.25,2025-02-27,Wallet
T101953,C1161,Other,66,Surat,Fashion,1,259.7,259.7,2025-08-13,UPI
T101523,C1373,Other,51,Mumbai,Furniture,7,877.82,6144.74,2025-03-06,UPI
T101144,C1524,Female,69,Ahmedabad,Furniture,2,2960.15,5920.3,2025-06-02,Wallet
T101387,C1145,Other,25,Ahmedabad,Furniture,4,4848.29,19393.16,2025-08-15,Cash
T101958,C1283,Male,23,Delhi NCR,Beauty,5,1044.72,5223.6,2025-01-21,Wallet
T100549,C1133,Male,30,Rajkot,Sports,7,613.11,4291.77,2025-08-31,Card
T101425,C1003,Female,33,Mumbai,Fashion,3,80.75,242.25,,Cash
T100400,C1039,Male,60,Pune,FASHION,6,2056.39,12338.34,2025-05-02,Cash
T101819,C1586,Other,26,Ahmedabad,Furniture,3,3315.64,9946.92,2025-02-23,Card
T100999,C1457,other,19,Rajkot,Furniture,5,4240.89,21204.45,2025-10-24,Cash
T101808,C1508,Male,69,Mumbai,Beauty,3,2351.83,7055.49,2025-07-01,Cash
T101961,C1475,Female,51,NA,Electronics,3,1332.25,3996.75,2025-07-09,Cash
T100836,C1415,Female,N/A,Jaipur,Electronics,5,4500.25,22501.25,2025-10-17,UPI
T101155,C1593,Female,25,Pune,Electronics,4,1241.41,4965.64,31-12-25,Card
T100246,C1331,Female,30,Surat,Fashion,7,4710.86,32976.02,2025-05-01,Wallet
T100598,C1552,Female,22,Rajkot,Groceries,7,2732.67,19128.69,2025-08-08,Cash
T100328,C1217,Female,57,mumbai,Beauty,3,3174.42,9523.26,2025-10-06,Cash
T100850,C1456,Male,33,Ahmedabad,Sports,2,4704.24,9408.48,2025-11-16,UPI
T101346,C1303,Other,52,Rajkot,Groceries,4,3654.23,,2025-06-15,Wallet
T101293,C1484,Other,58,Delhi,Sports,1,2311.4,2311.4,2025-12-06,UPI
T100924,C1429,Male,0,Nashik,Electronics,7,2894.81,20263.67,31-12-25,Card
T101544,C1491,Other,29,Nashik,Fashion,3,4744.89,14234.67,2025-06-24,UPI
T100305,C1166,Male,19,Ahmedabad,Beauty,6,3878.9,23273.4,2025-05-10,Cash
T101361,C1130,Male,42,Delhi,Sports,4,96.09,384.36,2025-02-18,UPI
T100764,C1100,Female,60,Delhi,Groceries,1,-250.5,2783.07,2025-04-08,Card
T100531,C1122,Male,44,Jaipur,Furniture,7,448.67,3140.69,2025-08-20,Card
T101424,C1090,Other,46,Mumbai,Fashion,2,2136.38,4272.76,2025-01-04,Cash
T100953,C1122,Other,28,Indore,Furniture,5,4699.0,23495.0,2025-08-12,UPI
T100397,C1200,Other,19,Mumbai,Groceries,1,2502.09,2502.09,2025-03-23,Cash
T101602,C1148,Male,39,Jaipur,Groceries,1,4254.59,4254.59,2025-09-07,Card
T100653,C1361,Male,,Delhi,Sports,7,346.75,2427.25,2025-02-08,Card
T100985,C1412,Male,57,Ahmedabad,Fashion,5,2865.11,14325.55,01-25-2025,Wallet
T101803,C1196,Male,27,Delhi NCR,Beauty,4,3253.86,13015.44,2025-04-30,Card
T100290,C1082,Other,66,Rajkot,Electronics,6,4514.66,27087.96,,Card
T100934,C1306,Female,64,Nashik,Sports,3,851.55,2554.65,2025/02/30,UPI
T100257,C1002,m,49,Mumbai,Groceries,3,4451.17,13353.51,2025-10-25,Wallet
T101596,C1390,Other,30,Surat,Sports,4,1253.64,5014.56,2025-05-20,CARD
T100852,C1363,Other,40,Surat,Electronics,7,2485.83,17400.81,2025-02-05,Cash
T101096,C1414,Female,25,Nashik,Groceries,2,54.73,wrong,2025-10-24,Wallet
T101908,C1507,Other,18,Vadodara,Electronics,1,2125.3,2125.3,2025-09-16,UPI
T100455,C1360,Female,29,Rajkot,Electronics,1,1504.58,1504.58,2025-04-18,Card
T100846,C1295,Male,39,Jaipur,Electronics,6,1507.98,9047.88,2025-11-22,Wallet
T100110,C1487,Male,45,Nashik,Groceries,1,4080.7,4080.7,2025-01-07,CASH
T101250,C1213,Male,39,Delhi,Fashion,1,1442.44,1442.44,2025-10-10,Cash
T101051,C1461,Other,22,Mumbai,Groceries,7,4544.38,31810.66,2025-02-18,UPI
T101773,C1581,other,31,Nashik,Groceries,7,1815.31,12707.17,2025-09-20,Cash
T100822,C1511,Female,64,Delhi,Sports,3,428.41,1285.23,2025/02/30,Wallet
T100354,C1126,Other,N/A,Pune,Sports,1,2600.07,2600.07,2025-06-07,UPI
T101473,C1204,Other,59,Ahmedabad,Fashion,7,904.5,6331.5,2025-01-24,Card
T100465,C1447,Female,67,Ahmedabad,Beauty,6,2687.34,16124.04,2025-01-13,Card
T101294,C1213,Male,26,Nashik,Fashion,4,4163.42,16653.68,2025-08-21,UPI
T101394,C1195,Male,24,Indore,Sports,7,4525.71,31679.97,NA,Wallet
T100043,C1107,Male,25,Vadodara,Electronics,2,4103.68,8207.36,2025-10-02,Wallet
T100503,C1160,Other,61,Mumbai,Beauty,5,2875.76,14378.8,31-12-25,Wallet
T100413,C1024,Male,28,Nashik,Electronics,1,2229.22,2229.22,2025-03-27,Card
T101698,C1158,Other,25,Vadodara,Fashion,5,4368.04,21840.2,2025-03-21,Cash
T100665,C1145,N/A,64,Jaipur,Fashion,five,4675.82,28054.92,2025-04-03,Card
T100343,C1399,Male,68,Vadodara,Sports,6,3222.35,19334.1,2025-04-20,UPI
T101313,C1444,Female,66,Vadodara,Sports,4,4121.1,16484.4,2025-05-20,Card
T100157,C1476,Other,65,Indore,Furniture,4,2250.63,9002.52,2025-05-28,UPI
T101120,C1283,Other,19,ahmedabad,Furniture,7,1187.33,8311.31,2025-10-16,Cash
T101842,C1593,Other,,Pune,Beauty,5,1189.94,5949.7,2025-10-15,UPI
T100778,C1593,Other,52,Delhi,Electronics,6,4908.7,29452.2,2025-01-08,Card
T101847,C1006,Male,24,Jaipur,Fashion,4,4394.84,17579.36,2025-05-12,Cash
T100838,C1338,Female,27,Rajkot,Electronics,4,882.01,3528.04,2025-05-10,Wallet
T101063,C1406,Other,40,Jaipur,Electronics,2,2729.16,5458.32,2025-12-02,Wallet
T101934,C1377,Female,64,Delhi,Furniture,null,4359.7,21798.5,2025-10-16,UPI
T101061,C1580,m,33,Vadodara,Electronics,5,3808.1,19040.5,2025-09-14,Wallet
T101649,C1114,Other,34,Surat,Electronics,7,2399.82,16798.74,NA,Cash
T101416,C1259,male,45,Rajkot,Beauty,5,3381.33,16906.65,2025-03-24,Card
T100853,C1118,Female,20,Delhi,Beauty,6,4442.84,26657.04,2025-07-09,Wallet
