TransactionID,CustomerID,Age,Quantity,Price,TotalAmount,PurchaseDate,Month,Gender_Female,Gender_Male,Gender_Other,City_Ahmedabad,City_Delhi,City_Delhi Ncr,City_Indore,City_Jaipur,City_Mumbai,City_Nashik,City_Pune,City_Rajkot,City_Surat,City_Vadodara,ProductCategory_Beauty,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Card,PaymentMode_Cash,PaymentMode_E-wallet,PaymentMode_UPI,PaymentMode_Wallet,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,AgeGroup_18-25,AgeGroup_26-40,AgeGroup_41-60,AgeGroup_60+,Age_Normalized,Quantity_Normalized,Price_Normalized,TotalAmount_Normalized
T101280,C1079,48,2,4622.6,9245.2,2025-12-29,2025-12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5769230769230769,0.16666666666666666,0.9245608535167114,0.26587094091464286
T101759,C1189,23,1,3195.6,3195.6,2025-12-25,2025-12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.09615384615384616,0.0,0.6359427617940031,0.09081436207045726
T100444,C1050,31,5,1253.29,6266.45,2025-12-12,2025-12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0.6666666666666666,0.24310057137078425,0.1796751950418384
T100138,C1498,23,4,2286.41,9145.64,2025-08-08,2025-08,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.09615384615384616,0.5,0.4520544066339687,0.2629899846547699
T100187,C1011,43,5,2187.92,10939.6,2025-02-24,2025-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4807692307692308,0.6666666666666666,0.4321342974161905,0.31490159867607964
T100336,C1404,20,1,4747.72,4747.72,2025-11-20,2025-11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038461538461538464,0.0,0.9498670172422511,0.13572787984942403
T101065,C1478,23,2,4868.74,9737.48,2025-03-07,2025-03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.09615384615384616,0.16666666666666666,0.9743439348738433,0.2801159906094021
T100958,C1275,35,6,2288.15,13728.9,2025-07-21,2025-07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3269230769230769,0.8333333333333334,0.45240633058603424,0.3956152517060464
T101790,C1482,40,6,1717.78,10306.68,2025-06-13,2025-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4230769230769231,0.8333333333333334,0.33704606360924305,0.2965868654900736
T101608,C1157,37,3,765.01,2295.03,2025-07-29,2025-07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.36538461538461536,0.3333333333333333,0.14434342923598117,0.06475467164303923
T100886,C1363,43,2,249.83,499.66,2025-12-25,2025-12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4807692307692308,0.16666666666666666,0.04014562370430298,0.012802256614031438
T101249,C1037,18,6,3167.27,19003.62,2025-10-08,2025-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.8333333333333334,0.6302128735399707,0.5482492171849214
T100101,C1047,35,4,1694.69,6778.76,2025-06-23,2025-06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3269230769230769,0.5,0.33237599231430454,0.19449985054098953
T101403,C1094,25,1,4977.99,4977.99,2025-11-16,2025-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1346153846153846,0.0,0.9964403094503715,0.14239117633356357
T100736,C1220,35,2,2351.84,4703.68,2025-07-30,2025-07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.3269230769230769,0.16666666666666666,0.4652879607625019,0.13445349943876914
T100781,C1521,61,2,940.29,1880.58,2025-09-25,2025-09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8269230769230769,0.16666666666666666,0.17979471102796177,0.05276177969944415
T101452,C1551,47,7,2035.8,14250.6,2025-05-18,2025-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5576923076923077,1.0,0.4013672447792891,0.4107116245543358
T101980,C1003,33,6,2372.12,14232.72,2025-06-09,2025-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.28846153846153844,0.8333333333333334,0.46938969510036904,0.4101942330524623
T101574,C1285,68,2,1790.85,3581.7,2025-07-05,2025-07,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9615384615384616,0.16666666666666666,0.3518248470445467,0.1019868933273569
T101503,C1205,28,5,541.17,2705.85,2025-10-22,2025-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.19230769230769232,0.6666666666666666,0.09907063760934418,0.0766425226944754
T100695,C1464,37,4,990.87,3963.48,2025-08-21,2025-08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.36538461538461536,0.5,0.190024776255246,0.11303441724152201
T100603,C1471,27,4,2930.21,11720.84,2025-04-21,2025-04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.17307692307692307,0.5,0.5822662688982151,0.3375082506293049
T100769,C1327,35,3,4763.77,14291.31,2025-01-17,2025-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3269230769230769,0.3333333333333333,0.9531132123173384,0.41188964513829945
T100054,C1366,68,6,3868.76,23212.56,2025-07-12,2025-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.9615384615384616,0.8333333333333334,0.7720928351114932,0.670042829483329
T100897,C1318,20,5,3376.57,16882.85,2025-08-02,2025-08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.038461538461538464,0.6666666666666666,0.672544875360267,0.48688073981197383
T101932,C1277,29,1,4242.66,4242.66,2025-11-29,2025-11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.21153846153846154,0.0,0.8477160337766091,0.12111301676574174
T101274,C1394,26,5,252.08,1260.4,2025-08-09,2025-08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.15384615384615385,0.6666666666666666,0.040600697780249786,0.034815702426965474
T101836,C1092,67,4,3541.63,14166.52,2025-09-19,2025-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9423076923076923,0.5,0.7059291095717247,0.408278611272595
T101421,C1548,31,4,4554.21,18216.84,2025-02-04,2025-02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0.5,0.910728624159377,0.525482254889393
T100844,C1244,43,7,4673.16,32712.12,2025-09-09,2025-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4807692307692308,1.0,0.9347868736410981,0.9449305037303984
T101752,C1407,54,6,1402.71,8416.26,2025-04-09,2025-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6923076923076923,0.8333333333333334,0.27332153511654955,0.24188399955205703
T101057,C1046,57,3,1602.66,4807.98,2025-05-18,2025-05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.75,0.3333333333333333,0.3137624513323558,0.1374716165330313
T100190,C1306,58,2,3587.63,7175.26,2025-11-07,2025-11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7692307692307693,0.16666666666666666,0.7152328462355261,0.20597332540076863
T100981,C1128,45,7,1683.58,11785.06,2025-09-25,2025-09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5192307692307693,1.0,0.3301289376548516,0.3393665773770855
T101378,C1578,20,6,3515.25,21091.5,2025-05-17,2025-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.038461538461538464,0.8333333333333334,0.7005936188501795,0.6086659604137626
T100688,C1174,29,4,319.56,1278.24,2025-09-11,2025-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.21153846153846154,0.5,0.05424887495575669,0.0353319364534433
T100334,C1136,19,4,4173.47,16693.88,2025-01-23,2025-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.019230769230769232,0.5,0.8337220003033827,0.48141253667388445
T100064,C1358,34,3,4312.69,12938.07,2025-09-02,2025-09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3076923076923077,0.3333333333333333,0.8618799615715224,0.3727310950267044
T100467,C1448,45,1,2634.71,2634.71,2025-02-23,2025-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5192307692307693,0.0,0.5224998735905344,0.07458395270324039
T100318,C1248,35,2,1365.8,2731.6,2025-03-31,2025-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3269230769230769,0.16666666666666666,0.26585629771957325,0.07738764748045096
T100119,C1341,42,5,805.98,4029.9,2025-06-19,2025-06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.46153846153846156,0.6666666666666666,0.15262982252111038,0.11495640513606557
T101449,C1471,46,6,4288.35,25730.1,2025-05-15,2025-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5384615384615384,0.8333333333333334,0.8569570713455024,0.7428925946749765
T101952,C1549,65,7,1651.61,11561.27,2025-06-05,2025-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.9038461538461539,1.0,0.32366284067350964,0.3328907919070478
T101586,C1451,43,6,508.11,3048.66,2025-07-04,2025-07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.4807692307692308,0.8333333333333334,0.0923840825200991,0.08656237620438932
T100727,C1561,28,4,4289.81,17159.24,2025-01-24,2025-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19230769230769232,0.5,0.8572523638570057,0.49487860542734424
T100583,C1239,66,7,3174.72,22223.04,2025-12-02,2025-12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.9230769230769231,1.0,0.6317196743692167,0.6414092031447448
T100963,C1332,38,4,1774.58,7098.32,2025-01-08,2025-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.38461538461538464,0.5,0.3485341558375891,0.2037469214771585
T100502,C1288,37,6,2543.56,15261.36,2025-08-06,2025-08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.36538461538461536,0.8333333333333334,0.5040643171360671,0.4399598703280314
T101230,C1106,70,5,2084.86,10424.3,2025-02-19,2025-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.6666666666666666,0.41128988218637813,0.29999042189110064
T101687,C1230,25,3,4975.48,14926.44,2025-09-30,2025-09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.1346153846153846,0.3333333333333333,0.9959326490367597,0.4302683288399174
T101491,C1087,37,5,1858.41,9292.05,2025-11-23,2025-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.36538461538461536,0.6666666666666666,0.36548920463164286,0.267226633971845
T101841,C1174,70,1,548.86,548.86,2025-06-25,2025-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.10062597967335794,0.014225951350730381
T100371,C1050,35,7,4052.58,28368.06,2025-03-23,2025-03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3269230769230769,1.0,0.8092713758406229,0.8192269395453494
T100252,C1502,58,4,467.04,1868.16,2025-07-01,2025-07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7692307692307693,0.5,0.0840774637204834,0.05240238358908234
T100919,C1059,37,5,3810.12,19050.6,2025-05-06,2025-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.36538461538461536,0.6666666666666666,0.760232593416595,0.5496086720371595
T100560,C1285,61,7,867.96,6075.72,2025-12-21,2025-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8269230769230769,1.0,0.16516559639985842,0.17415606298633862
T101941,C1020,46,3,885.73,2657.19,2025-10-08,2025-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5384615384615384,0.3333333333333333,0.16875967032411388,0.07523445387561828
T100525,C1214,44,2,967.02,1934.04,2025-06-18,2025-06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.16666666666666666,0.18520099105020982,0.0543087455657841
T101441,C1113,61,6,234.55,1407.3,2025-01-16,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8269230769230769,0.8333333333333334,0.037055165090761996,0.039066530817637724
T101437,C1179,43,4,3808.8,15235.2,2025-11-18,2025-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.4807692307692308,0.5,0.7599656166253729,0.43920288141925007
T101223,C1141,21,4,79.07,316.28,2025-06-05,2025-06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.057692307692307696,0.5,0.0056085351671133115,0.007495810662489722
T101305,C1097,28,6,4199.23,25195.38,2025-06-29,2025-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.19230769230769232,0.8333333333333334,0.8389320928351114,0.72741946358539
T100873,C1593,61,4,2840.81,11363.24,2025-02-25,2025-02,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8269230769230769,0.5,0.5641846589472619,0.32716042059183453
T100759,C1443,33,6,4240.23,25441.38,2025-10-05,2025-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.28846153846153844,0.8333333333333334,0.8472245537745865,0.7345379372688847
T101913,C1014,67,1,2504.3,2504.3,2025-09-12,2025-09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9423076923076923,0.0,0.49612378014865754,0.07081029354444142
T101711,C1582,65,3,3332.55,9997.65,2025-02-13,2025-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9038461538461539,0.3333333333333333,0.6636416038832987,0.28764449995182007
T100748,C1053,42,7,4567.59,31973.13,2025-04-29,2025-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.46153846153846156,1.0,0.913434797997674,0.923546435163871
T100868,C1501,22,4,3416.47,13665.88,2025-09-19,2025-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.07692307692307693,0.5,0.6806148556403903,0.39379164922013643
T100854,C1213,22,3,2866.7,8600.1,2025-04-05,2025-04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.07692307692307693,0.3333333333333333,0.5694210446478232,0.24720375647064918
T100070,C1514,55,7,827.21,5790.47,2025-03-23,2025-03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7115384615384616,1.0,0.15692369924659957,0.1659018165708229
T100081,C1004,62,7,2504.3,17530.1,2025-06-30,2025-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8461538461538461,1.0,0.49612378014865754,0.5056101385584858
T100342,C1114,62,3,971.27,2913.81,2025-07-20,2025-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8461538461538461,0.3333333333333333,0.18606057541588714,0.08266023727666874
T101550,C1307,63,5,843.33,4216.65,2025-04-16,2025-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.8653846153846154,0.6666666666666666,0.16018405218182738,0.12036036838969418
T100588,C1018,18,7,1081.15,7568.05,2025-10-13,2025-10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.20828437073368058,0.21733944441759745
T100966,C1245,60,5,715.61,3578.05,2025-05-03,2025-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8076923076923077,0.6666666666666666,0.13435202507963795,0.10188127369750018
T100817,C1540,49,5,2804.93,14024.65,2025-06-15,2025-06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5961538461538461,0.6666666666666666,0.5569277443494969,0.40417333541293077
T100065,C1538,27,2,2374.68,4749.36,2025-02-17,2025-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17307692307692307,0.16666666666666666,0.4699074682712241,0.1357753363406473
T101944,C1144,48,3,2836.22,8508.66,2025-08-20,2025-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5769230769230769,0.3333333333333333,0.5632563078323304,0.24455776771610138
T101798,C1011,27,1,391.95,391.95,2025-03-26,2025-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17307692307692307,0.0,0.06889012489255196,0.009685464742286655
T100496,C1114,38,7,1939.14,13573.98,2025-06-16,2025-06,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.38461538461538464,1.0,0.3818172624766143,0.39113234949853826
T100077,C1140,67,7,3201.95,22413.65,2025-08-20,2025-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9423076923076923,1.0,0.6372270819638974,0.6469248627740576
T101037,C1164,50,5,4296.29,21481.45,2025-11-24,2025-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6153846153846154,0.6666666666666666,0.8585629771957324,0.6199498986774975
T100402,C1153,46,4,2054.23,8216.92,2025-05-26,2025-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5384615384615384,0.5,0.40509480709915563,0.2361157209176349
T101302,C1314,60,7,3655.78,25590.46,2025-06-21,2025-06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8076923076923077,1.0,0.7290165343580928,0.738851848068622
T100499,C1533,41,5,1903.28,9516.4,2025-08-03,2025-08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4423076923076923,0.6666666666666666,0.3745643929817465,0.27371862409742237
T101700,C1127,26,2,3531.94,7063.88,2025-07-16,2025-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15384615384615385,0.16666666666666666,0.7039692572179804,0.20275033516146926
T101354,C1549,68,6,2504.3,15025.8,2025-03-04,2025-03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9615384615384616,0.8333333333333334,0.49612378014865754,0.4331434977228118
T101269,C1162,54,5,909.29,4546.45,2025-05-04,2025-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6923076923076923,0.6666666666666666,0.1735248015371391,0.12990375302715987
T100999,C1457,19,5,4240.89,21204.45,2025-10-24,2025-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.019230769230769232,0.6666666666666666,0.8473580421701977,0.6119343815623429
T101012,C1463,68,4,4036.59,16146.36,2025-12-28,2025-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9615384615384616,0.5,0.8060373160742277,0.46556901345767704
T101614,C1428,69,4,3228.95,12915.8,2025-07-16,2025-07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9807692307692307,0.5,0.6426879708752591,0.3720866706001539
T100495,C1161,66,7,4377.46,30642.22,2025-01-07,2025-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9230769230769231,1.0,0.8749800273044446,0.8850340456919199
T101261,C1234,35,4,1061.52,4246.08,2025-02-20,2025-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3269230769230769,0.5,0.20431410223997573,0.12121198091207325
T100659,C1080,48,7,84.37,590.59,2025-08-02,2025-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5769230769230769,1.0,0.006680487434899125,0.015433487557284182
T101209,C1355,68,7,4922.54,34457.78,2025-06-03,2025-06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9615384615384616,1.0,0.9852252616675936,0.9954444662114122
T100921,C1471,26,4,4151.25,16605.0,2025-12-12,2025-12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.15384615384615385,0.5,0.8292278909844769,0.4788406263446608
T101193,C1510,42,2,2263.79,4527.58,2025-04-09,2025-04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.46153846153846156,0.16666666666666666,0.44747939525711683,0.129357714009243
